speaker	vowel	file	moment	birthyear	sex	timepoint	word	prevcons	folcons	style	duration	timeA	F1A	F2A	F3A	timeB	F1B	F2B	F3B	timeC	F1C	F2C	F3C
025	i:	025-F-BHC2	BHC2	1958	male	82.03167362	wiif	v	f	read	231.7885005	57.94712513	249.255875	2176.711805	2880.019997	115.8942503	302.9027779	2186.860539	2902.472025	173.8413754	263.8419047	2231.457396	3000.868548
025	i:	025-F-BHC2	BHC2	1958	male	84.06477124	siik	s	k	read	208.4318286	52.10795716	279.1282826	2057.850851	3114.863581	104.2159143	245.4400278	2178.115251	2770.153604	156.3238715	252.397208	2214.534405	2313.388934
025	i:	025-F-BHC2	BHC2	1958	male	95.85584562	tiid	t	t	read	185.6092755	46.40231886	331.009884	1894.660803	2190.064667	92.80463773	322.0391225	2072.537935	2219.33588	139.2069566	306.2463687	2046.706345	2371.525198
025	i:	025-F-BHC2	BHC2	1958	male	180.2551994	wiid	v	t	read	135.0685889	33.76714722	287.5263439	2054.622069	2194.598235	67.53429443	260.7433379	2119.347362	2458.156533	101.3014416	264.6585699	2112.881347	2593.113551
025	i:	025-F-BHC2	BHC2	1958	male	504.9737472	tiid	t	t	spon	184.7505669	46.18764172	346.3992874	2002.353617	2342.464077	92.37528345	275.1652661	1973.575932	2368.451462	138.5629252	302.1701379	1998.971144	2381.348312
025	i:	025-F-BHC2	BHC2	1958	male	550.8672947	tiid	t	t	spon	193.4273363	48.35683407	297.5144845	1978.023202	2390.302202	96.71366814	299.0253637	2033.235355	2416.165885	145.0705022	308.5540816	2008.597616	2466.256031
025	i:	025-F-BHC2	BHC2	1958	male	635.2557582	tiid	t	d	spon	158.2674874	39.56687185	375.326131	1730.671171	2274.775942	79.1337437	363.4982973	1803.133522	2207.103869	118.7006156	342.5850695	1920.603006	2133.138417
025	i:	025-F-BHC2	BHC2	1958	male	839.0731362	fiif	f	f	spon	350.9738357	87.74345892	279.8126774	2137.178313	2588.735102	175.4869178	278.090401	2196.169409	2743.064985	263.2303767	279.8952046	2183.996216	2782.781139
025	i:	025-F-BHC2	BHC2	1958	male	928.8665108	tiid	t	t	spon	159.7534464	39.93836159	359.3576764	1840.466563	2206.210146	79.87672318	296.2859873	1999.283001	2215.988574	119.8150848	282.0826564	2077.849103	2273.06545
025	i:	025-F-BHC2	BHC2	1958	male	932.568531	tiid	t	t	spon	150.7088226	37.67720566	308.3143037	1913.935189	2422.476508	75.35441132	283.9119405	1934.460748	2363.384169	113.031617	276.5048669	1950.189695	2165.024809
025	i:	025-F-BHC2	BHC2	1958	male	1250.698666	tiid	t	t	spon	129.3534406	32.33836016	330.0636887	1888.907847	2670.905072	64.67672031	281.8037075	1959.837354	2575.314121	97.01508047	308.8288802	1991.506827	2438.047147
025	i:	025-F-BHC2	BHC2	1958	male	1672.954241	fiif	f	v	spon	180.9284134	45.23210334	360.2786152	1843.121002	2355.818076	90.46420668	295.1788017	2014.167792	2452.269326	135.69631	265.8903165	2000.760608	2391.076753
025	i:	025-F-BHC2	BHC2	1958	male	1731.731361	siikmelding	s	k	spon	175.1205517	43.78013794	302.2764101	1898.227103	2690.306224	87.56027587	268.8141949	1964.9181	2803.266318	131.3404138	271.405684	2091.375983	2759.463142
025	i:	025-F-BHC2	BHC2	1958	male	1933.39612	tiid	t	t	spon	191.8399825	47.95999563	289.5602601	2133.179633	2704.335067	95.91999126	246.6488533	2183.876926	2570.265536	143.8799869	287.6465177	2182.034333	2675.950157
025	i:	025-F-BHC2	BHC2	1958	male	2025.082835	tiid	t	t	spon	124.4683136	31.11707841	408.7627321	1653.437046	2267.559969	62.23415682	359.5061375	1705.883205	2154.486192	93.35123523	301.2693775	1777.499308	2166.78751
031	i:	031-F-BHC2	BHC2	1967	male	112.5013614	tiid	t	t	read	141.506844	35.376711	349.5180783	2190.202662	3404.108179	70.753422	327.5437274	2249.40623	3440.08578	106.130133	327.9244613	2143.441526	3130.913425
031	i:	031-F-BHC2	BHC2	1967	male	94.57622936	wiif	v	f	read	242.293123	60.57328075	318.2763593	2292.790914	3325.409849	121.1465615	333.6729769	2429.556146	2659.123307	181.7198423	357.9032148	2406.589569	2493.111792
031	i:	031-F-BHC2	BHC2	1967	male	96.40406796	siik	s	k	read	208.629538	52.1573845	360.3858911	2276.560664	3252.964838	104.314769	336.1777637	2320.080533	2846.62441	156.4721535	350.6299716	2225.628595	2651.688456
031	i:	031-F-BHC2	BHC2	1967	male	752.3939329	tiid	t	t	spon	134.208629	33.55215725	354.3450841	2269.277331	2532.283805	67.1043145	345.5383469	2268.052097	2596.496796	100.6564718	340.1376266	2159.793338	2597.518674
031	i:	031-F-BHC2	BHC2	1967	male	907.0358882	twatûzendfiif	f	f	spon	164.630197	41.15754925	382.0725302	2065.834224	2415.073543	82.3150985	329.6565276	2274.079148	2796.842969	123.4726478	285.7435852	2241.91667	2375.266785
031	i:	031-F-BHC2	BHC2	1967	male	1077.417229	tiid	t	t	spon	105.196461	26.29911525	369.8024678	2036.837861	2715.235741	52.5982305	353.666721	2152.194207	2493.277627	78.89734575	354.1239789	2174.809615	2659.397236
031	i:	031-F-BHC2	BHC2	1967	male	1128.008143	tiid	t	t	spon	138.760153	34.69003825	360.9261953	2102.921645	2429.022666	69.3800765	359.8870395	2271.101774	2301.630039	104.0701148	335.3534488	2193.389525	2768.565218
031	i:	031-F-BHC2	BHC2	1967	male	1147.697137	tiid	t	t	spon	87.254607	21.81365175	384.1391057	1896.174859	2421.304481	43.6273035	371.7175208	2036.526158	2499.167184	65.44095525	335.454543	2069.543777	2485.764568
031	i:	031-F-BHC2	BHC2	1967	male	1426.587108	stiifkop	t	v	spon	123.700353	30.92508825	413.4637976	2051.587668	2626.741673	61.8501765	369.5059358	2088.672033	2684.462804	92.77526475	378.5927587	1993.26664	2616.928759
031	i:	031-F-BHC2	BHC2	1967	male	1695.862556	tiid	t	t	spon	130.90487	32.7262175	387.5771919	1930.142699	2690.909064	65.452435	304.8172065	2164.001655	3033.262257	98.1786525	291.702871	2143.31613	2760.713594
037	i:	037-F-BHC2	BHC2	1962	female	114.8412751	wiif	v	f	read	283.914645	70.97866125	343.996846	2257.958012	2971.264826	141.9573225	268.3712087	2520.014588	3097.088145	212.9359838	261.2050113	2519.009322	3056.063587
037	i:	037-F-BHC2	BHC2	1962	female	118.0218912	siik	s	k	read	281.364973	70.34124325	335.4278447	2301.146515	2843.413632	140.6824865	313.4084313	2357.202657	2844.741082	211.0237298	284.6493435	2419.372648	2915.531703
037	i:	037-F-BHC2	BHC2	1962	female	136.0618086	tiid	t	t	read	211.420766	52.8551915	315.6878307	1781.098982	2711.870169	105.710383	290.8814537	1892.963338	2832.027459	158.5655745	292.6232152	2043.990969	2570.817397
037	i:	037-F-BHC2	BHC2	1962	female	244.4685326	wiid	v	t	read	196.494109	49.12352725	333.7900362	2370.296032	2909.290594	98.2470545	269.7169733	2555.663061	3079.973348	147.3705818	338.681496	2506.577392	2939.863008
037	i:	037-F-BHC2	BHC2	1962	female	797.9006124	tiid	t	t	spon	181.28013	45.3200325	388.6935705	2119.960188	3050.718125	90.640065	347.6790797	2236.887907	3249.110078	135.9600975	332.9457238	2119.76436	2701.701157
037	i:	037-F-BHC2	BHC2	1962	female	803.9528386	tiid	t	t	spon	144.658655	36.16466375	284.4875303	2266.237258	2785.499721	72.3293275	278.8699196	2299.906775	2900.372286	108.4939913	272.2379207	2262.06255	2804.799291
037	i:	037-F-BHC2	BHC2	1962	female	1198.795037	tiid	t	t	spon	137.716385	34.42909625	431.084304	2272.854818	2762.803218	68.8581925	367.6288709	2449.520056	2553.301318	103.2872888	325.6658238	2481.941154	2660.676273
047	i:	047-F-BHC2	BHC2	1961	female	85.8122137	wiif	v	f	read	241.353219	60.33830475	426.4982582	2251.298827	2700.131772	120.6766095	441.8801062	2372.512879	2912.715953	181.0149143	413.0902383	2374.155353	2911.43824
047	i:	047-F-BHC2	BHC2	1961	female	89.28060286	siik	s	k	read	228.969308	57.242327	459.0444859	2112.350453	2923.958105	114.484654	455.8300135	2173.470177	2965.157318	171.726981	301.4199332	2243.380301	3033.467631
047	i:	047-F-BHC2	BHC2	1961	female	100.2410272	tiid	t	t	read	210.444817	52.61120425	415.2594648	2094.111673	2622.989084	105.2224085	399.5897741	2192.228723	2526.818245	157.8336128	381.1891627	2263.324673	2624.625268
047	i:	047-F-BHC2	BHC2	1961	female	182.7947951	wiid	v	t	read	155.832574	38.9581435	380.8603873	2174.395809	2563.293321	77.916287	366.6520364	2284.977194	2708.933448	116.8744305	398.3253217	2315.316683	2781.286796
047	i:	047-F-BHC2	BHC2	1961	female	294.4852486	siik	s	k	spon	111.624172	27.906043	376.2244522	2206.022962	2869.261763	55.812086	383.3064958	2243.46899	2873.178384	83.718129	366.2037327	2275.336398	2763.737731
047	i:	047-F-BHC2	BHC2	1961	female	313.3062518	tiid	t	t	spon	104.906163	26.22654075	381.9122694	2314.478094	2885.227907	52.4530815	372.5834049	2333.814544	2858.431002	78.67962225	367.0177569	2239.61512	2718.008671
047	i:	047-F-BHC2	BHC2	1961	female	581.1006502	tiid	t	t	spon	124.538836	31.134709	365.5178956	2232.940104	2800.974297	62.269418	328.753438	2262.069669	2791.757192	93.404127	346.5404137	2264.327944	2820.539481
050	i:	050-F-BHC2	BHC2	1964	female	903.8473273	tiid	t	t	spon	168.462748	42.115687	406.1228745	1812.44871	2957.526239	84.231374	386.3788173	1667.826077	3000.152142	126.347061	396.8049253	1776.419121	2764.28483
050	i:	050-F-BHC2	BHC2	1964	female	71.77778212	wiif	v	f	read	237.426884	59.356721	395.2005725	2563.774283	3114.641037	118.713442	429.6440297	2642.973891	3276.670418	178.070163	475.2042091	2644.637472	3218.498786
050	i:	050-F-BHC2	BHC2	1964	female	86.46076614	tiid	t	t	read	186.434073	46.60851825	472.4907032	2382.507405	2953.451703	93.2170365	466.744213	2650.536415	2977.928641	139.8255548	414.0052519	2610.145054	2945.069394
050	i:	050-F-BHC2	BHC2	1964	female	169.7820747	wiid	v	t	read	157.413534	39.3533835	444.7530565	2569.573973	3151.136607	78.706767	450.1547986	2656.974742	3408.827689	118.0601505	369.0322221	2655.342418	3293.039217
054	i:	054-F-BHC2	BHC2	1952	female	86.11528781	siik	s	k	read	276.441191	69.11029775	319.1284048	2214.795255	2774.703987	138.2205955	305.387514	2365.971534	2832.912265	207.3308933	308.5955357	2281.889315	2482.33721
054	i:	054-F-BHC2	BHC2	1952	female	98.43277894	tiid	t	t	read	223.212058	55.8030145	348.1518937	2230.725646	2901.087623	111.606029	327.9970271	2226.363373	2831.358337	167.4090435	350.8396179	2294.74091	2447.145509
054	i:	054-F-BHC2	BHC2	1952	female	186.1172325	wiid	v	t	read	201.302463	50.32561575	330.7438027	2204.805814	2481.468805	100.6512315	287.7192784	2338.329176	2768.363286	150.9768473	313.8256324	2364.853299	2956.761944
054	i:	054-F-BHC2	BHC2	1952	female	786.407809	wiis	v	s	spon	166.57093	41.6427325	378.1498048	2050.708451	2352.270632	83.285465	383.4277696	2220.538714	2442.990706	124.9281975	402.2498164	2215.844194	2468.535073
054	i:	054-F-BHC2	BHC2	1952	female	954.9831806	iisklub	Ø	s	spon	147.766279	36.94156975	431.981154	2356.677756	2466.185359	73.8831395	409.0082489	2362.955891	2813.42153	110.8247093	332.7285915	2393.099134	2595.044817
064	i:	064-F-BHC2	BHC2	1959	male	266.3000098	wiid	v	t	read	211.699144	52.924786	315.7770207	2045.998493	2705.796601	105.849572	344.7626386	2102.135036	2697.081996	158.774358	395.7518546	2101.92003	2390.190609
064	i:	064-F-BHC2	BHC2	1959	male	151.6246901	tiid	t	t	read	232.120901	58.03022525	355.6827524	1888.701134	2269.650133	116.0604505	343.660942	1797.575955	2243.63016	174.0906758	348.6618402	1606.69829	2097.850997
064	i:	064-F-BHC2	BHC2	1959	male	132.2052834	wiif	v	f	read	326.893466	81.7233665	362.3984504	2164.770001	2778.549679	163.446733	382.1764472	2222.732356	3105.268484	245.1700995	362.3888299	2295.105194	2913.16637
064	i:	064-F-BHC2	BHC2	1959	male	134.9744719	siik	s	k	read	265.947948	66.486987	315.7217048	2106.733545	2711.908966	132.973974	310.3829949	2125.345484	2689.166726	199.460961	312.4153935	2107.870794	2591.484982
064	i:	064-F-BHC2	BHC2	1959	male	787.7872866	tiid	t	t	spon	190.284551	47.57113775	375.0625485	2225.723663	2907.291463	95.1422755	344.7923352	2205.987676	2435.050611	142.7134133	339.7969325	2195.996295	2479.598941
064	i:	064-F-BHC2	BHC2	1959	male	1325.480652	fiif	f	v	spon	159.21548	39.80387	345.7441842	2052.228401	2638.920343	79.60774	378.5589074	2103.395741	2661.710234	119.41161	371.9509675	2055.616561	2572.293227
064	i:	064-F-BHC2	BHC2	1959	male	1331.498495	fiif	f	v	spon	136.383362	34.0958405	383.3985512	2034.872706	2573.434509	68.191681	389.0530769	2045.588528	2562.703045	102.2875215	406.2449442	1975.938128	2541.190089
064	i:	064-F-BHC2	BHC2	1959	male	1358.020949	fiif	f	v	spon	109.259074	27.3147685	408.0590065	2040.172913	2646.676822	54.629537	353.8119531	2073.458171	2685.357046	81.9443055	385.6559897	1989.029883	2561.812923
064	i:	064-F-BHC2	BHC2	1959	male	1605.687025	tiid	t	t	spon	128.864324	32.216081	384.2914	2080.208385	2332.231948	64.432162	352.5223289	2113.191151	2434.265586	96.648243	345.682392	2289.359554	2622.611188
064	i:	064-F-BHC2	BHC2	1959	male	1799.286053	fiif	f	v	spon	158.548251	39.63706275	367.6079581	2048.84951	2484.715198	79.2741255	340.1253856	2136.574292	2537.84155	118.9111883	367.6714695	1985.23226	2463.428142
064	i:	064-F-BHC2	BHC2	1959	male	1803.384127	fiif	f	f	spon	85.738037	21.43450925	357.1067665	1981.330918	2774.57505	42.8690185	355.6851288	2019.4454	2544.426953	64.30352775	319.3333632	1995.415234	2494.544991
072	i:	072-F-BHC2	BHC2	1965	male	109.4351874	wiif	v	f	read	211.493251	52.87331275	318.0056752	1985.237598	2635.599517	105.7466255	318.3754726	2088.583123	2728.297258	158.6199383	347.8679935	2023.633947	2617.150614
072	i:	072-F-BHC2	BHC2	1965	male	110.8191427	siik	s	k	read	229.555304	57.388826	334.4801199	1968.251608	2556.443297	114.777652	318.7345878	2008.839328	2657.955752	172.166478	303.3601005	2055.118018	2498.646627
072	i:	072-F-BHC2	BHC2	1965	male	126.2630492	tiid	t	t	read	150.872852	37.718213	423.9280117	1906.964539	2198.753792	75.436426	378.7112865	2034.029001	2281.170336	113.154639	356.9584107	2108.963444	2155.110586
072	i:	072-F-BHC2	BHC2	1965	male	224.8439931	wiid	v	t	read	129.572344	32.393086	320.9953986	1833.469102	2307.945927	64.786172	294.4733975	2047.310888	2643.055979	97.179258	292.9930015	2108.629398	2815.969766
072	i:	072-F-BHC2	BHC2	1965	male	1370.384796	tiid	t	t	spon	135.579221	33.89480525	406.2033439	1884.159598	2384.879329	67.7896105	382.7102297	1996.281204	2372.845115	101.6844158	349.9006948	1947.967548	2336.086929
072	i:	072-F-BHC2	BHC2	1965	male	1445.30424	fiif	f	f	spon	191.75923	47.9398075	378.9995981	1906.22767	2452.424023	95.879615	347.039348	1724.097367	1974.076396	143.8194225	344.3734086	2068.666344	2516.395785
072	i:	072-F-BHC2	BHC2	1965	male	1630.334889	fiif	f	v	spon	163.64943	40.9123575	383.2026714	1932.682841	2487.967541	81.824715	290.1070924	1775.946751	2049.678462	122.7370725	285.4298029	2038.457235	2828.839631
076	i:	076-F-BHC2	BHC2	1962	female	99.44521474	siik	s	k	read	234.211739	58.55293475	407.3257313	2460.163265	3237.632797	117.1058695	378.7314899	2574.308356	3372.374346	175.6588043	338.0498071	2657.837955	3482.950722
076	i:	076-F-BHC2	BHC2	1962	female	773.0538764	destiids	t		spon	130.148803	32.53720075	347.260985	2656.264241	3549.166606	65.0744015	346.9362047	2851.574935	3165.598984	97.61160225	356.9667648	2912.474293	3802.428679
076	i:	076-F-BHC2	BHC2	1962	female	97.03756085	wiif	v	f	read	193.366591	48.34164775	398.8775134	2539.248073	3216.663721	96.6832955	343.7494275	2606.564426	3270.106678	145.0249433	326.0260511	2723.588024	3283.982846
076	i:	076-F-BHC2	BHC2	1962	female	111.4398889	tiid	t	t	read	216.373041	54.09326025	372.1458682	2648.855299	2972.334869	108.1865205	371.5162486	2733.290384	3231.285859	162.2797808	376.5313012	2751.227561	2981.484953
076	i:	076-F-BHC2	BHC2	1962	female	203.9752552	wiid	v	t	read	134.665367	33.66634175	351.6826224	2574.33494	2795.767055	67.3326835	329.357727	2722.06219	2859.242588	100.9990253	382.9480908	2685.550138	3182.987697
076	i:	076-F-BHC2	BHC2	1962	female	376.1899502	tiid	t	d	spon	110.999989	27.74999725	358.6601396	2512.533457	3096.390315	55.4999945	354.4651271	2411.123911	3070.723607	83.24999175	371.0940355	2384.380124	2960.882273
076	i:	076-F-BHC2	BHC2	1962	female	583.7725851	tiid	t	d	spon	124.01217	31.0030425	409.9642421	2551.070038	3619.230849	62.006085	393.4158461	2566.104074	3263.13395	93.0091275	377.5471845	2419.419078	3200.421512
076	i:	076-F-BHC2	BHC2	1962	female	795.3739276	tiid	t	t	spon	117.590142	29.3975355	357.3071552	2350.607236	2989.171756	58.795071	404.3494797	2658.138379	2905.375519	88.1926065	365.7898934	2727.916089	3133.160707
076	i:	076-F-BHC2	BHC2	1962	female	1774.024273	tiid	t	t	spon	138.762219	34.69055475	362.7040381	2763.978957	3296.866544	69.3811095	354.1829159	2725.071561	3379.863797	104.0716643	356.5822025	2772.000313	3715.574496
076	i:	076-F-BHC2	BHC2	1962	female	1913.559834	tiid	t	t	spon	141.925313	35.48132825	386.2214605	2639.907711	3327.310404	70.9626565	349.3941991	2723.156909	3460.837335	106.4439848	336.3363141	2721.359577	3305.040437
076	i:	076-F-BHC2	BHC2	1962	female	2169.545507	tiid	t	t	spon	134.529576	33.632394	405.3663649	2604.920762	3102.184828	67.264788	416.5522059	2737.154358	3383.805471	100.897182	427.2257481	2686.904129	3326.903787
076	i:	076-F-BHC2	BHC2	1962	female	2527.273192	konkurrinsjestriid	r	t	spon	167.956834	41.9892085	355.8208977	2575.966432	3175.756922	83.978417	344.7429088	2645.248182	3409.970414	125.9676255	350.4669288	2568.749945	3070.995397
076	i:	076-F-BHC2	BHC2	1962	female	2601.323102	iterstiid	t	t	spon	121.19939	30.2998475	363.116493	2688.009393	3215.554268	60.599695	341.3371772	2806.188569	3234.543714	90.8995425	333.4798329	2732.531579	3045.678328
076	i:	076-F-BHC2	BHC2	1962	female	2970.994292	betiid	t	d	spon	166.404317	41.60107925	412.4179674	2450.957569	3043.284277	83.2021585	385.7645599	2515.88035	3216.289597	124.8032378	341.1367565	2680.574422	3595.253326
082	i:	082-F-BHC2	BHC2	1963	female	213.5264687	wiid	v	t	read	199.409226	49.8523065	332.7577536	2583.067594	2830.720199	99.704613	326.2793887	2517.80762	2915.636522	149.5569195	407.5836821	2268.262425	2763.552292
082	i:	082-F-BHC2	BHC2	1963	female	122.6659557	tiid	t	t	read	201.83648	50.45912	337.1946109	2466.378192	2942.055815	100.91824	363.3352492	2499.034972	2944.64951	151.37736	353.8133747	2498.249263	2883.842743
082	i:	082-F-BHC2	BHC2	1963	female	951.7903557	tiid	t	t	spon	172.735311	43.18382775	357.468663	2335.938651	2607.470033	86.3676555	402.7244804	2429.642257	2465.23877	129.5514833	341.6941562	2469.091661	2654.563249
082	i:	082-F-BHC2	BHC2	1963	female	1050.330278	tiid	t	t	spon	209.777817	52.44445425	357.8686689	2241.882534	2672.575881	104.8889085	423.3604709	2282.803828	2835.545233	157.3333628	304.672093	2300.614506	2976.879532
082	i:	082-F-BHC2	BHC2	1963	female	1782.054267	griist	r	s	spon	195.693631	48.92340775	431.7876239	2002.906388	2370.355255	97.8468155	418.8088777	2196.35192	2336.402585	146.7702233	363.2090841	2176.104147	2945.083557
082	i:	082-F-BHC2	BHC2	1963	female	1987.006048	fiif	f	v	spon	103.55089	25.8877225	336.8452365	2239.121766	2288.199499	51.775445	337.4454041	2107.728827	2262.517935	77.6631675	349.1906696	2283.358322	2598.967941
082	i:	082-F-BHC2	BHC2	1963	female	2155.403572	tiid	t	t	spon	139.530436	34.882609	365.5632609	2244.29609	2613.575884	69.765218	371.1780276	2276.000427	2511.524231	104.647827	358.210331	2307.404701	2629.877091
082	i:	082-F-BHC2	BHC2	1963	female	110.0768483	siik	s	k	read	372.857625	93.21440625	404.7785538	2448.098834	3008.285286	186.4288125	389.6484178	2447.867756	3262.259004	279.6432188	383.532322	2525.474126	3173.703267
082	i:	082-F-BHC2	BHC2	1963	female	644.0500128	siik	s	k	spon	213.792217	53.44805425	343.5811737	2539.722511	3043.491756	106.8961085	337.4027987	2315.917734	2658.009791	160.3441628	353.2476487	2475.86751	2733.532945
082	i:	082-F-BHC2	BHC2	1963	female	1086.212924	tiid	t	t	spon	172.888896	43.222224	381.1954712	2225.551731	2490.902844	86.444448	362.5507035	2428.208314	2508.101581	129.666672	390.8859175	2356.273204	2624.111694
082	i:	082-F-BHC2	BHC2	1963	female	1923.256173	fiif	f	f	spon	212.475542	53.1188855	386.0968808	2098.66515	2511.637095	106.237771	386.7476885	2344.627394	2675.653127	159.3566565	366.3217864	2483.610449	2626.192718
082	i:	082-F-BHC2	BHC2	1963	female	2584.75349	tiidwurden	t	t	spon	136.786123	34.19653075	310.8656393	2468.463296	2726.439894	68.3930615	372.2912727	2496.499497	2910.877674	102.5895923	337.8699093	2309.425196	2738.450548
085	i:	085-F-BHC2	BHC2	1964	female	290.9339531	wiid	v	p	read	235.055584	58.763896	324.6606603	2342.702662	3156.561298	117.527792	351.8193286	2365.922777	3113.259117	176.291688	373.2986555	2314.564711	3037.442234
085	i:	085-F-BHC2	BHC2	1964	female	1874.494571	sjaaltsjetiid	t	t	spon	195.120796	48.780199	333.8197355	2322.811121	3625.39071	97.560398	316.5468457	2403.947821	3601.098161	146.340597	340.8494578	2387.416537	3551.112887
085	i:	085-F-BHC2	BHC2	1964	female	147.3891759	wiif	v	f	read	276.988703	69.24717575	403.7005491	2265.310389	3019.336441	138.4943515	390.3488391	2376.000282	2923.991759	207.7415273	324.3822725	2418.972433	2997.28153
085	i:	085-F-BHC2	BHC2	1964	female	148.8774082	siik	s	k	read	254.769129	63.69228225	350.0496823	2237.790184	3207.657471	127.3845645	366.2511678	2303.775453	2908.815401	191.0768468	349.1823931	2471.576083	2973.47387
085	i:	085-F-BHC2	BHC2	1964	female	163.4008765	tiid	t	t	read	203.853587	50.96339675	316.9308327	2436.932403	3187.675098	101.9267935	312.3905694	2559.160138	3285.77941	152.8901903	285.6545605	2490.015894	3201.668723
085	i:	085-F-BHC2	BHC2	1964	female	726.3916278	fiif	f	v	spon	144.701464	36.175366	334.060796	2266.37932	2741.442986	72.350732	325.8950892	2345.084686	2855.442105	108.526098	334.9334086	2402.054737	2675.056388
085	i:	085-F-BHC2	BHC2	1964	female	909.9216526	fiif	f	f	spon	140.836822	35.2092055	372.1344643	2381.85339	2991.594463	70.418411	365.5747457	2314.349003	3046.224204	105.6276165	367.6567237	2375.834364	2467.806218
085	i:	085-F-BHC2	BHC2	1964	female	915.932021	skoaltiid	t	t	spon	138.078231	34.51955775	387.6763504	2402.935864	2565.301996	69.0391155	344.3634713	2429.110203	2652.330658	103.5586733	323.5008187	2320.31808	2587.495365
089	i:	089-F-BHC2	BHC2	1954	female	167.0892315	wiid	v	t	read	162.564969	40.64124225	344.5176588	2587.331892	3180.143296	81.2824845	363.1740839	2661.237804	3171.97574	121.9237268	387.9378235	2703.280557	2944.073144
089	i:	089-F-BHC2	BHC2	1954	female	1163.471607	tiid	t	t	spon	110.530803	27.63270075	353.4901167	2445.954969	3845.321608	55.2654015	355.600414	2429.482602	3828.739871	82.89810225	331.7764556	2364.939639	3723.022617
089	i:	089-F-BHC2	BHC2	1954	female	1180.262035	tiid	t	t	spon	110.441912	27.610478	321.5201078	2468.88434	2865.470479	55.220956	322.9571316	2420.96971	2697.244116	82.831434	338.1775718	2604.716118	2672.660513
089	i:	089-F-BHC2	BHC2	1954	female	77.58464795	wiif	v	f	read	272.697646	68.1744115	401.2376234	2473.323075	3142.971697	136.348823	409.1775033	2552.278395	3190.580255	204.5232345	277.2400147	2649.382936	2966.0632
089	i:	089-F-BHC2	BHC2	1954	female	79.47570202	siik	s	k	read	232.401419	58.10035475	391.8809503	2617.419717	2832.531123	116.2007095	393.5850269	2617.742972	3097.964743	174.3010643	379.7998681	2736.589683	3006.21376
089	i:	089-F-BHC2	BHC2	1954	female	91.64099207	tiid	t	t	read	222.904104	55.726026	337.6924271	2474.715588	2902.760249	111.452052	317.3248908	2644.077232	2986.294373	167.178078	310.3463922	2722.88359	2817.348975
089	i:	089-F-BHC2	BHC2	1954	female	338.6547219	tiid	t	t	spon	167.181409	41.79535225	345.2499988	2586.269216	3737.600871	83.5907045	332.4223594	2645.987319	3831.152875	125.3860568	326.4481018	2678.033814	3839.835643
089	i:	089-F-BHC2	BHC2	1954	female	629.1526089	tiid	t	t	spon	180.57902	45.144755	484.6907004	2525.595221	2970.310493	90.28951	423.6418705	2540.209946	3113.468608	135.434265	341.51646	2583.074471	3084.874707
089	i:	089-F-BHC2	BHC2	1954	female	666.7865262	destiids	t	t	spon	171.027542	42.7568855	437.6951173	2304.780769	2920.948687	85.513771	382.325597	2450.779837	3070.359456	128.2706565	381.9029181	2264.757851	2781.462087
089	i:	089-F-BHC2	BHC2	1954	female	685.6257294	tiid	t	t	spon	129.323998	32.3309995	346.0191424	2366.645809	2826.295473	64.661999	343.7639948	2478.863607	2924.507373	96.9929985	340.2239108	2464.483663	2897.807008
089	i:	089-F-BHC2	BHC2	1954	female	748.4566081	tiid	t	t	spon	132.794491	33.19862275	387.7878574	2372.228683	3371.791013	66.3972455	387.9634858	2535.145254	2571.693575	99.59586825	385.4160833	2428.907352	2477.951562
089	i:	089-F-BHC2	BHC2	1954	female	1119.025876	fiif	f	v	spon	166.042181	41.51054525	373.5574427	2442.01145	3800.193656	83.0210905	367.7129316	2565.783734	3526.87143	124.5316358	357.0173531	2564.120343	3391.688426
089	i:	089-F-BHC2	BHC2	1954	female	1156.255639	tiid	t	t	spon	151.472706	37.8681765	363.3924792	2564.77607	2828.739863	75.736353	370.1170393	2670.761665	3716.847293	113.6045295	308.5462307	2679.729153	3427.218401
089	i:	089-F-BHC2	BHC2	1954	female	1190.832578	tiid	t	t	spon	140.095657	35.02391425	346.4383574	2445.177185	3821.701678	70.0478285	322.2349473	2601.858638	3889.847835	105.0717428	367.2207441	2503.524811	2708.294411
092	i:	092-F-BHC2	BHC2	1954	female	696.7491057	tiid	t	t	spon	264.591303	66.14782575	357.4719442	1999.407066	2701.088412	132.2956515	321.6653398	1890.675074	2621.740137	198.4434773	310.7803348	1903.969227	2704.010351
092	i:	092-F-BHC2	BHC2	1954	female	100.749712	wiif	v	f	read	308.986673	77.24666825	355.2916075	2543.720845	3065.575018	154.4933365	369.532985	2711.624227	3195.918274	231.7400048	374.0218265	2663.799143	2862.589544
092	i:	092-F-BHC2	BHC2	1954	female	102.5415663	siik	s	k	read	248.346625	62.08665625	398.829776	2530.574514	3128.442393	124.1733125	420.2610834	2523.762073	2977.02209	186.2599688	443.8186396	2558.478576	3045.233653
092	i:	092-F-BHC2	BHC2	1954	female	115.6228534	tiid	t	t	read	246.591526	61.6478815	377.6305315	2467.138636	2699.42324	123.295763	374.3179469	2588.29248	2799.13969	184.9436445	358.3181928	2589.377768	2656.439603
092	i:	092-F-BHC2	BHC2	1954	female	210.0871011	wiid	v	t	read	220.7472	55.1868	363.7055037	2551.023161	2972.206409	110.3736	359.8779564	2203.314891	2850.836554	165.5604	389.6974213	2632.358248	2836.896328
